,movie,award,award_name,score
1056,기억의 전쟁,후보,제 10회 광주여성영화제 (한국장편),1.5
1057,기억의 전쟁,후보,제 21회 서울국제여성영화제 (한국장편경쟁),3.5
1058,기억의 전쟁,후보,제 1회 평창국제평화영화제 (스펙트럼),3.5
1059,기억의 전쟁,후보,제 19회 인디다큐페스티발 (올해의 초점),1.5
1060,기억의 전쟁,수상,제 23회 부산국제영화제 (비프메세나상 특별언급),7.0
1061,기억의 전쟁,후보,제 23회 부산국제영화제 (와이드 앵글),3.5
1062,기억의 전쟁,후보,제 20회 서울국제여성영화제 (20주년 기념 앵콜전: 옥랑 다큐멘터리),3.5
1063,기억의 전쟁,수상,제 14회 야마카타 국제다큐멘터리영화제 (뉴 아시안 커런츠- 특별언급),7.0
1064,기억의 전쟁,후보,제 10회 부산국제어린이청소년영화제 (다큐멘터리 특별전),3.5
1065,기억의 전쟁,후보,제 17회 서울국제청소년영화제 (한국 다큐멘터리 특별전),3.5
1066,기억의 전쟁,후보,제 14회 전북독립영화제 (국내경쟁),1.5
1067,기억의 전쟁,수상,제 15회 가치봄영화제 (대상),3.0
1068,기억의 전쟁,후보,제 15회 제주국제장애인인권영화제 (상영작),3.5
1069,기억의 전쟁,후보,제 11회 EBS 국제다큐영화제 (페스티벌 초이스),3.5
1070,기억의 전쟁,후보,제 6회 DMZ국제다큐멘터리영화제 (한국쇼케이스),3.5
1071,기억의 전쟁,후보,제 16회 서울국제여성영화제 (다큐멘터리 옥랑문화상),3.5
1072,기억의 전쟁,후보,제 15회 제주여성영화제 (여풍당당 그녀들),1.5
1073,기억의 전쟁,후보,제 16회 대전독립영화제 (일반/대학 경쟁섹션),1.5
1074,기억의 전쟁,후보,제 15회 가치봄영화제 (PDFF 경선),1.5
1075,기억의 전쟁,후보,제 40회 서울독립영화제 (새로운 선택),1.5
1076,기억의 전쟁,후보,제 8회 여성인권영화제 (피움초이스),1.5
1077,기억의 전쟁,수상,제 15회 서울국제여성영화제 (다큐멘터리 옥랑문화 수상작),7.0
1078,기억의 전쟁,수상,제 15회 서울국제여성영화제 (다큐 관객인기상),7.0
1079,기억의 전쟁,후보,제 11회 서울국제여성영화제 (걸즈 온 필름),3.5
1080,기억의 전쟁,후보,제 3회 대단한 단편영화제 (10대들의 셀프카메라),1.5
1081,기억의 전쟁,수상,제 10회 대전독립영화제 (장려상),3.0
1082,기억의 전쟁,후보,제 10회 대전독립영화제 (본선 경쟁섹션),1.5
1083,인투 더 미러,후보,제 22회 판타지아 영화제 (장편 영화),1.5
1084,인투 더 미러,후보,제 36회 브뤼셀 판타스틱 영화제 (국제 경쟁),3.5
1085,인투 더 미러,후보,제 51회 시체스영화제 (판타스틱 파노라마),1.5
1086,인투 더 미러,후보,제 37회 벤쿠버국제영화제 (알터드 스테이츠),3.5
1087,인투 더 미러,후보,제 31회 프리부르 국제영화제 (FIFFamily in the Far East),3.5
1088,인투 더 미러,후보,제 20회 부천국제판타스틱영화제 (부천 초이스(장편)),3.5
1089,인투 더 미러,후보,제 34회 브뤼셀 판타스틱 영화제 (국제 경쟁),3.5
1090,인투 더 미러,후보,제 34회 벤쿠버국제영화제 (알터드 스테이츠),3.5
1091,인투 더 미러,수상,제 48회 시체스영화제 (블러드 윈도우-최우수작품상),3.0
1092,인투 더 미러,후보,제 19회 부천국제판타스틱영화제 (특별전),3.5
1093,인투 더 미러,후보,제 33회 브뤼셀 판타스틱 영화제 (오피셜 셀렉션),1.5
1094,인투 더 미러,후보,제 35회 판타스포르토 국제영화제 (프리미어 파노라마-장편영화),3.5
1095,인투 더 미러,후보,제 35회 판타스포르토 국제영화제 (인더스트리 스크리닝),3.5
1096,인투 더 미러,후보,제 33회 브뤼셀 판타스틱 영화제 (7번째 궤도),1.5
1097,인투 더 미러,후보,제 30회 산타바바라 국제영화제 (스페인/라틴 아메리카 시네마),3.5
1098,인투 더 미러,후보,제 33회 벤쿠버국제영화제 (알터드 스테이츠),3.5
1099,인투 더 미러,후보,제 19회 부산국제영화제 (미드나잇 패션),3.5
1100,인투 더 미러,후보,제 47회 시체스영화제 (오피셜 놉스 비전 - 새로운 저자),1.5
1101,인투 더 미러,후보,ShortsFest,1.5
1102,빛과 철,수상,제 22회 부산독립영화제 (심사위원 특별상),3.0
1103,빛과 철,후보,제 22회 부산독립영화제 (메이드 인 부산),1.5
1104,빛과 철,후보,제 21회 전주국제영화제 (한국경쟁),3.5
1105,빛과 철,후보,제 46회 서울독립영화제 (경쟁부문 - 장편),1.5
1106,빛과 철,후보,제 20회 부산독립영화제 (20주년 특별전),1.5
1107,빛과 철,후보,제 15회 인디포럼 (신작전),1.5
1108,빛과 철,후보,제 4회 서울국제가족영상축제 (한국단편경쟁부문),3.5
1109,빛과 철,후보,제 11회 부산독립영화제 (공식상영작),1.5
1110,빛과 철,후보,제 29회 부산국제단편영화제 (초청작),3.5
1111,빛과 철,후보,제 3회 국제대학생평화영화제 (본선경쟁작),3.5
1112,빛과 철,후보,제 13회 부산국제영화제 (와이드 앵글),3.5
1113,빛과 철,후보,제 9회 전주국제영화제 (한국단편의 선택 : 비평가주간),3.5
1114,빛과 철,후보,제 9회 대구단편영화제 (본선경쟁작),1.5
1115,빛과 철,후보,제 25회 부산국제단편영화제 (아시아의 창),3.5
1116,빛과 철,수상,제 9회 부산독립영화제 (특별언급),3.0
1117,빛과 철,후보,제 37회 서울독립영화제 (경쟁부문 - 단편),1.5
1118,빛과 철,후보,제 12회 전주국제영화제 (한국단편경쟁),3.5
1119,빛과 철,수상,제 21회 전주국제영화제 (한국경쟁 - 배우상),7.0
1120,빛과 철,후보,제 56회 대종상 영화제 (여우조연상),1.5
1121,빛과 철,후보,제 55회 백상예술대상 (영화 여자조연상),1.5
1122,빛과 철,후보,TV 여자조연상,1.5
1123,빛과 철,후보,제 54회 백상예술대상 (영화 여자조연상),1.5
1124,빛과 철,후보,제 38회 청룡영화상 (여우조연상),1.5
1125,빛과 철,후보,제 7회 들꽃영화상 (신인배우상),1.5
1126,빛과 철,후보,제 52회 백상예술대상 (영화 여자신인연기상),1.5
1127,빛과 철,후보,제 52회 백상예술대상 (영화 여자인기상),1.5
1128,빛과 철,후보,제 56회 대종상 영화제 (신인여자배우상),1.5
1129,빛과 철,후보,제 25회 춘사영화제 (신인여우상),1.5
1130,빛과 철,수상,제 7회 들꽃영화상 (여우주연상),3.0
1131,빛과 철,후보,제 7회 들꽃영화상 (신인배우상),1.5
1132,빛과 철,후보,제 29회 부일영화상 (신인 여자 연기상),1.5
1133,빛과 철,후보,제 56회 백상예술대상 (영화 여자신인연기상),1.5
1134,빛과 철,후보,제 40회 청룡영화상 (신인여우상),1.5
1135,빛과 철,후보,제 13회 아시아 태평양 스크린 어워드 (여우주연상),1.5
1136,빛과 철,수상,제 39회 한국영화평론가협회상 (신인여우상),3.0
1137,빛과 철,후보,제 19회 디렉터스 컷 어워즈 (올해의 여자배우상),1.5
1138,빛과 철,수상,제 19회 디렉터스 컷 어워즈 (올해의 새로운 여자배우상),3.0
1139,빛과 철,수상,제 18회 트라이베카 필름 페스티벌 (최우수 여우주연상(국제장편영화)),7.0
1140,빛과 철,후보,제 8회 CINE ICON: KT&G 상상마당 배우기획전 (﻿NEW ICON),1.5
1141,엘프,후보,제 68회 베를린국제영화제 (LOLA 앳 베를리날레),3.5
1142,엘프,후보,제 13회 취리히 영화제 (ZFF 포 키즈),1.5
1143,엘프,후보,제 12회 부산국제어린이청소년영화제 (큰나래 모음),3.5
1144,엘프,수상,제 13회 취리히 영화제 (관객상 (어린이영화)),3.0
1145,엘프,수상,제 35회 뮌헨 국제영화제 (어린이 미디어상),7.0
1146,엘프,후보,제 55회 히혼국제영화제 (앙팡 테러블),3.5
1147,엘프,후보,제 55회 히혼국제영화제 (애니마픽스),3.5
1148,엘프,후보,제 47회 지포니 영화제 (엘레멘트 +3),1.5
1149,엘프,후보,제 20회 부산국제영화제 (와이드 앵글),3.5
1150,엘프,후보,Kinderfilmfest 부문,1.5
1151,엘프,후보,제 27회 씨네키드 영화제 (파노라마),1.5
1152,마리오네트,후보,제 41회 판타스포르토 국제영화제 (판타지경쟁-장편),3.5
1153,마리오네트,후보,제 31회 판타스포르토 국제영화제 (판타지경쟁-장편),3.5
1154,마리오네트,수상,제 31회 판타스포르토 국제영화제 (국제판타지-작품상),7.0
1155,마리오네트,후보,제 14회 부천국제판타스틱영화제 (특별전- 판타스틱 감독백서:장르 용사들의 귀환),3.5
1156,마리오네트,후보,제 64회 에든버러국제영화제 (늦은밤 부문),3.5
1157,마리오네트,후보,제 37회 겐트 영화제 (영화제 프리뷰),1.5
1158,마리오네트,후보,제 47회 금마장 (상영작),1.5
1159,마리오네트,후보,제 7회 부천국제판타스틱영화제 (판타스틱 단편 걸작선),3.5
1160,마리오네트,수상,제 21회 브뤼셀 판타스틱 영화제 (코닥 상),3.0
1161,마리오네트,후보,제 72회 베니스국제영화제 (국제 비평가 주간),3.5
1162,마리오네트,후보,"제 65회 에미상 (TV 미니시리즈,영화-남우조연상)",5.0
1163,마리오네트,후보,제 32회 런던 비평가 협회상 (영국남우주연상),1.5
1164,마리오네트,후보,제 35회 홍콩 국제 영화제 (감독상),3.5
1165,마리오네트,후보,제 10회 트라이베카 필름 페스티벌 (드라이브 인),1.5
1166,마리오네트,수상,제 58회 산세바스티안국제영화제 (황금조개상),7.0
1167,마리오네트,후보,제 54회 런던 국제 영화제 (갈라 & 특별영화),3.5
1168,마리오네트,후보,제 35회 토론토국제영화제 (현대 세계 영화 부문),3.5
1169,마리오네트,후보,제 58회 산세바스티안국제영화제 (필름 인 프로그레스 18),3.5
1170,마리오네트,수상,제 21회 스톡홀름영화제 (경쟁),3.0
1171,마리오네트,수상,제 24회 런던 비평가 협회상 (애튼보로우 상),3.0
1172,마리오네트,수상,제 24회 런던 비평가 협회상 (영국감독상),3.0
1173,마리오네트,후보,제 56회 영국 아카데미 시상식 (각본상),5.0
1174,마리오네트,수상,제 59회 베니스국제영화제 (황금사자상),7.0
1175,마리오네트,수상,제 27회 토론토국제영화제 (디스커버리상),7.0
1176,마리오네트,후보,제 40회 뉴욕영화제 (장편 상영작),1.5
1177,마리오네트,수상,제 19회 런던 비평가 협회상 (영국신인상),3.0
1178,마리오네트,수상,제 51회 칸영화제 (남우주연상),10.0
1179,퍼펙트 케어,후보,제 45회 토론토국제영화제 (갈라스 부문),3.5
1180,퍼펙트 케어,후보,제 16회 취리히 영화제 (갈라 프리미어),1.5
1181,퍼펙트 케어,후보,제 47회 겐트 영화제 (특별 부문),1.5
1182,퍼펙트 케어,후보,제 31회 런던 비평가 협회상 (영국필름메이커상),1.5
1183,퍼펙트 케어,후보,제 2회 본 스릴러 국제영화제 (경쟁),3.5
1184,퍼펙트 케어,후보,제 9회 트라이베카 필름 페스티벌 (스포트라이트),1.5
1185,퍼펙트 케어,후보,제 59회 멜버른 국제 영화제 (퍼스트 인카운터즈),3.5
1186,퍼펙트 케어,후보,제 53회 런던 국제 영화제 (유럽 시네마),3.5
1187,퍼펙트 케어,후보,제 78회 골든 글로브 시상식 (여우주연상-뮤지컬코미디),5.0
1188,퍼펙트 케어,후보,제 76회 골든 글로브 시상식 (여우주연상-드라마),5.0
1189,퍼펙트 케어,수상,"TV 단편 코미디,드라마-여자 배우상",3.0
1190,퍼펙트 케어,후보,제 44회 새턴 어워즈 (최우수 여우주연상),1.5
1191,퍼펙트 케어,수상,제 35회 런던 비평가 협회상 (영국여우주연상),3.0
1192,퍼펙트 케어,후보,제 72회 골든 글로브 시상식 (여우주연상-드라마),5.0
1193,퍼펙트 케어,후보,제 24회 MTV 영화 & TV 어워즈 (최고의 공포연기상),1.5
1194,퍼펙트 케어,후보,제 24회 MTV 영화 & TV 어워즈 (주목할만한 배우상),1.5
1195,퍼펙트 케어,후보,제 68회 영국 아카데미 시상식 (여우주연상),5.0
1196,퍼펙트 케어,후보,제 24회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
1197,퍼펙트 케어,수상,제 41회 새턴 어워즈 (최우수 여우주연상),3.0
1198,퍼펙트 케어,후보,제 20회 크리틱스 초이스 시상식 (여우주연상),1.5
1199,퍼펙트 케어,후보,제 87회 미국 아카데미 시상식 (여우주연상),5.0
