,movie,award,award_name
345,원더,후보,제 10회 서울국제사랑영화제 (SIAFF 특별전)
346,원더,후보,제 6회 FILM LIVE: KT&G 상상마당 음악영화제 (Music Inspiration)
347,원더,후보,제 18회 크리틱스 초이스 시상식 (각색상)
348,원더,후보,제 13회 광주국제영화제 (휴머니티 비전)
349,원더,후보,제 25회 시카고 비평가 협회상 (유망연출상)
350,원더,후보,제 37회 토론토국제영화제 (Next Wave 부문)
351,원더,후보,제 39회 겐트 영화제 (영화제 프리뷰)
352,원더,후보,제 43회 인도국제영화제 (세계의 영화)
353,원더,후보,제 37회 토론토국제영화제 (특별한 발표 부문)
354,원더,후보,제 25회 시카고 비평가 협회상 (각색상)
355,원더,후보,제 23회 크리틱스 초이스 시상식 (신인배우상)
356,원더,후보,제 44회 새턴 어워즈 (최우수 신인배우상)
357,원더,후보,제 7회 CINE ICON: KT&G 상상마당 배우기획전 (﻿NEW ICON)
358,원더,수상,제 21회 크리틱스 초이스 시상식 (신인배우상)
359,원더,후보,제 31회 산타바바라 국제영화제 (버추오소스상)
360,원더,후보,제 22회 미국 배우 조합상 (영화부문 남우조연상)
361,원더,후보,제 42회 새턴 어워즈 (최우수 신인배우상)
362,원더,수상,제 28회 시카고 비평가 협회상 (유망연기상)
363,원더,후보,여우주연상-TV 드라마
364,원더,후보,제 37회 골든 라즈베리 시상식 (최악의 여우주연상)
365,원더,후보,제 21회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(여자))
366,원더,후보,"제 66회 에미상 (TV 미니시리즈,영화-여우조연상)"
367,원더,후보,제 67회 영국 아카데미 시상식 (여우조연상)
368,원더,후보,제 19회 크리틱스 초이스 시상식 (여우조연상)
369,원더,후보,제 86회 미국 아카데미 시상식 (여우조연상)
370,원더,후보,제 71회 골든 글로브 시상식 (여우조연상)
371,원더,후보,제 20회 미국 배우 조합상 (영화부문 여우조연상)
372,원더,후보,제 67회 골든 글로브 시상식 (여우주연상-뮤지컬코미디)
373,원더,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
374,원더,수상,제 7회 미국 배우 조합상 (영화부문 여우주연상)
375,원더,수상,제 6회 크리틱스 초이스 시상식 (여우주연상)
376,원더,수상,제 10회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
377,원더,수상,제 58회 골든 글로브 시상식 (여우주연상-드라마)
378,원더,수상,제 21회 런던 비평가 협회상 (여우주연상)
379,원더,수상,제 73회 미국 아카데미 시상식 (여우주연상)
380,원더,수상,제 54회 영국 아카데미 시상식 (여우주연상)
381,원더,수상,제 26회 LA 비평가 협회상 (여우주연상)
382,원더,후보,제 9회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
383,원더,후보,제 57회 골든 글로브 시상식 (여우주연상-뮤지컬코미디)
384,원더,후보,제 7회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
385,원더,후보,제 55회 골든 글로브 시상식 (여우주연상-뮤지컬코미디)
386,원더,후보,제 17회 골든 라즈베리 시상식 (최악의 여우주연상)
387,원더,후보,제 3회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
388,원더,후보,제 12회 골든 라즈베리 시상식 (최악의 여우조연상)
389,원더,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
390,원더,후보,제 1회 MTV 영화 & TV 어워즈 (가장 매력적인 여우상)
391,원더,후보,제 63회 미국 아카데미 시상식 (여우주연상)
392,원더,수상,제 48회 골든 글로브 시상식 (여우주연상-뮤지컬코미디)
393,원더,수상,제 47회 골든 글로브 시상식 (여우조연상)
394,원더,후보,제 62회 미국 아카데미 시상식 (여우조연상)
395,원더,후보,제 37회 골든 라즈베리 시상식 (최악의 남우조연상)
396,원더,수상,제 19회 상하이국제영화제 (최우수 액션 남우주연상)
397,원더,후보,제 69회 골든 글로브 시상식 (남우주연상-뮤지컬코미디)
398,원더,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 남자배우상)
399,원더,후보,제 15회 MTV 영화 & TV 어워즈 (최고의 코믹연기상)
400,고질라 VS. 콩,후보,제 41회 토론토국제영화제 (미드나잇 매드니스 부문)
401,고질라 VS. 콩,후보,제 21회 부산국제영화제 (미드나잇 패션)
402,고질라 VS. 콩,후보,제 49회 시체스영화제 (오피셜 판타스틱 경쟁부문)
403,고질라 VS. 콩,후보,제 33회 브뤼셀 판타스틱 영화제 (스릴러 경쟁)
404,고질라 VS. 콩,후보,제 41회 새턴 어워즈 (최우수 스릴러상)
405,고질라 VS. 콩,후보,제 64회 멜버른 국제 영화제 (심야 상영)
406,고질라 VS. 콩,후보,제 47회 시체스영화제 (오피셜 판타스틱 경쟁부문)
407,고질라 VS. 콩,후보,제 39회 토론토국제영화제 (미드나잇 매드니스 부문)
408,고질라 VS. 콩,후보,제 30회 선댄스영화제 (미드나잇)
409,고질라 VS. 콩,후보,제 48회 시체스영화제 (에스파이 무비스타 +)
410,고질라 VS. 콩,후보,제 48회 시체스영화제 (에스파이 무비스타 +)
411,고질라 VS. 콩,후보,제 40회 새턴 어워즈 (최우수 DVD/BD)
412,고질라 VS. 콩,후보,제 60회 시드니 영화제 (프리크 미 아웃)
413,고질라 VS. 콩,후보,제 56회 샌프란시스코 국제 영화제 (레이트 쇼)
414,고질라 VS. 콩,수상,제 20회 제라르메 국제판타스틱영화제 (SYFY 심사위원상)
415,고질라 VS. 콩,후보,제 20회 제라르메 국제판타스틱영화제 (장편경쟁부문)
416,고질라 VS. 콩,후보,제 17회 판타지아 영화제 (장편 영화)
417,고질라 VS. 콩,후보,제 36회 토론토국제영화제 (미드나잇 매드니스 부문)
418,고질라 VS. 콩,후보,제 56회 샌프란시스코 국제 영화제 (레이트 쇼)
419,고질라 VS. 콩,후보,제 15회 판타지아 영화제 (장편 영화)
420,고질라 VS. 콩,후보,제 26회 산타바바라 국제영화제 (산타바바라 장편)
421,고질라 VS. 콩,후보,제 21회 스톡홀름영화제 (트와일라잇 존)
422,고질라 VS. 콩,후보,제 30회 하와이국제영화제 (애프터 다크)
423,고질라 VS. 콩,후보,제 35회 토론토국제영화제 (뱅가드 부문)
424,고질라 VS. 콩,후보,장편 영화
425,고질라 VS. 콩,후보,장편 영화
426,고질라 VS. 콩,후보,단편 영화
427,고질라 VS. 콩,후보,단편 영화
428,고질라 VS. 콩,수상,제 23회 크리틱스 초이스 시상식 (TV 시리즈 남우조연상)
429,고질라 VS. 콩,수상,제 75회 골든 글로브 시상식 (남우조연상-TV)
430,고질라 VS. 콩,수상,제 24회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(남자))
431,고질라 VS. 콩,수상,"제 69회 에미상 (TV 리미티드시리즈,영화-남우조연상)"
432,고질라 VS. 콩,후보,제 41회 런던 비평가 협회상 (영국아역상)
433,고질라 VS. 콩,후보,제 45회 새턴 어워즈 (최우수 신인배우상)
434,고질라 VS. 콩,수상,제 27회 MTV 영화 & TV 어워즈 (TV - 최고의 배우상)
435,고질라 VS. 콩,수상,제 43회 새턴 어워즈 (TV 최우수 신인배우상)
436,고질라 VS. 콩,수상,제 26회 MTV 영화 & TV 어워즈 (TV - 최고의 배우상)
437,고질라 VS. 콩,후보,제 69회 에미상 (TV 드라마-여우조연상)
438,고질라 VS. 콩,후보,제 26회 MTV 영화 & TV 어워즈 (최고의 영웅상)
439,고질라 VS. 콩,후보,제 23회 미국 배우 조합상 (TV드라마부문연기상(여자))
440,고질라 VS. 콩,후보,TV 드라마-여우조연상
441,고질라 VS. 콩,후보,TV 최우수 신인배우상
442,고질라 VS. 콩,후보,TV드라마부문연기상(여자)
443,"조제, 호랑이 그리고 물고기들",후보,제 33회 도쿄국제영화제 (특별 초대작)
444,워 위드 그랜파,후보,제 19회 트라이베카 필름 페스티벌 (패밀리 페스티벌 스크리닝)
445,워 위드 그랜파,후보,제 27회 골든 라즈베리 시상식 (최악의 속편상)
446,워 위드 그랜파,후보,제 27회 골든 라즈베리 시상식 (최악의 가족영화상)
447,워 위드 그랜파,후보,제 40회 런던 비평가 협회상 (남우주연상)
448,워 위드 그랜파,후보,제 25회 크리틱스 초이스 시상식 (남우주연상)
449,워 위드 그랜파,후보,제 32회 시카고 비평가 협회상 (남우주연상)
450,워 위드 그랜파,수상,공로상
451,워 위드 그랜파,후보,TV 코미디-게스트 남자 배우상
452,워 위드 그랜파,후보,"제 75회 골든 글로브 시상식 (남우주연상-TV 미니시리즈,영화)"
453,워 위드 그랜파,후보,제 23회 크리틱스 초이스 시상식 (TV 시리즈 남우주연상)
454,워 위드 그랜파,후보,제 24회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(남자))
455,워 위드 그랜파,후보,"제 69회 에미상 (TV 미니시리즈,영화-남우주연상)"
456,워 위드 그랜파,후보,제 37회 골든 라즈베리 시상식 (최악의 남우주연상)
457,워 위드 그랜파,후보,제 21회 크리틱스 초이스 시상식 (코미디 영화 남우주연상)
458,워 위드 그랜파,후보,제 23회 MTV 영화 & TV 어워즈 (최고의 카메오)
459,워 위드 그랜파,후보,제 18회 크리틱스 초이스 시상식 (남우조연상)
460,워 위드 그랜파,후보,제 85회 미국 아카데미 시상식 (남우조연상)
461,워 위드 그랜파,후보,제 19회 미국 배우 조합상 (영화부문 남우조연상)
462,워 위드 그랜파,수상,세실 B. 데밀 상
463,워 위드 그랜파,수상,세계영화공헌상
464,워 위드 그랜파,수상,제 10회 MTV 영화 & TV 어워즈 (최고의 명대사)
465,워 위드 그랜파,후보,제 58회 골든 글로브 시상식 (남우주연상-뮤지컬코미디)
466,워 위드 그랜파,후보,제 10회 MTV 영화 & TV 어워즈 (최고의 콤비상)
467,워 위드 그랜파,후보,제 57회 골든 글로브 시상식 (남우주연상-뮤지컬코미디)
468,워 위드 그랜파,후보,제 6회 MTV 영화 & TV 어워즈 (최고의 악당상)
469,워 위드 그랜파,후보,제 49회 골든 글로브 시상식 (남우주연상-드라마)
470,워 위드 그랜파,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 남자배우상)
471,워 위드 그랜파,후보,제 64회 미국 아카데미 시상식 (남우주연상)
472,워 위드 그랜파,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 악당상)
473,워 위드 그랜파,후보,제 63회 미국 아카데미 시상식 (남우주연상)
474,워 위드 그랜파,수상,제 55회 뉴욕 비평가 협회상 (남우주연상)
475,워 위드 그랜파,수상,제 55회 뉴욕 비평가 협회상 (남우주연상)
476,워 위드 그랜파,후보,제 46회 골든 글로브 시상식 (남우주연상-뮤지컬코미디)
477,워 위드 그랜파,수상,제 38회 골든 글로브 시상식 (남우주연상-드라마)
478,워 위드 그랜파,수상,제 53회 미국 아카데미 시상식 (남우주연상)
479,워 위드 그랜파,수상,제 6회 LA 비평가 협회상 (남우주연상)
480,워 위드 그랜파,수상,제 45회 뉴욕 비평가 협회상 (남우주연상)
481,워 위드 그랜파,후보,제 36회 골든 글로브 시상식 (남우주연상-드라마)
482,워 위드 그랜파,후보,제 51회 미국 아카데미 시상식 (남우주연상)
483,워 위드 그랜파,후보,제 35회 골든 글로브 시상식 (남우주연상-뮤지컬코미디)
484,워 위드 그랜파,후보,제 49회 미국 아카데미 시상식 (남우주연상)
485,워 위드 그랜파,후보,제 34회 골든 글로브 시상식 (남우주연상-드라마)
486,워 위드 그랜파,수상,제 11회 전미 비평가 협회상 (남우주연상)
487,워 위드 그랜파,수상,제 41회 뉴욕 비평가 협회상 (남우주연상)
488,워 위드 그랜파,수상,제 2회 LA 비평가 협회상 (남우주연상)
489,워 위드 그랜파,수상,제 47회 미국 아카데미 시상식 (남우조연상)
490,워 위드 그랜파,수상,제 8회 전미 비평가 협회상 (남우조연상)
491,워 위드 그랜파,수상,제 38회 뉴욕 비평가 협회상 (남우조연상)
492,워 위드 그랜파,후보,제 64회 에미상 (TV 드라마-게스트 여자 배우상)
493,워 위드 그랜파,수상,헌정상
494,워 위드 그랜파,후보,제 16회 MTV 영화 & TV 어워즈 (최고의 싸움상)
495,워 위드 그랜파,수상,제 14회 MTV 영화 & TV 어워즈 (최고의 싸움상)
496,워 위드 그랜파,후보,제 62회 골든 글로브 시상식 (여우주연상-드라마)
497,워 위드 그랜파,후보,제 14회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
498,워 위드 그랜파,수상,제 13회 MTV 영화 & TV 어워즈 (최고의 싸움상)
499,워 위드 그랜파,수상,제 13회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
500,워 위드 그랜파,후보,제 57회 영국 아카데미 시상식 (여우주연상)
501,워 위드 그랜파,수상,제 29회 새턴 어워즈 (최우수 여우주연상)
502,워 위드 그랜파,후보,제 61회 골든 글로브 시상식 (여우주연상-드라마)
503,워 위드 그랜파,후보,TV영화/미니시리즈부문 연기상(여자)
504,워 위드 그랜파,후보,제 19회 골든 라즈베리 시상식 (최악의 여우주연상)
505,워 위드 그랜파,후보,제 18회 골든 라즈베리 시상식 (최악의 여우조연상)
506,워 위드 그랜파,수상,제 4회 MTV 영화 & TV 어워즈 (최고의 댄스장면)
507,워 위드 그랜파,후보,제 1회 미국 배우 조합상 (영화부문 여우조연상)
508,워 위드 그랜파,후보,제 67회 미국 아카데미 시상식 (여우조연상)
509,워 위드 그랜파,후보,제 4회 MTV 영화 & TV 어워즈 (최고의 여자배우상)
510,워 위드 그랜파,후보,제 52회 골든 글로브 시상식 (여우조연상)
511,워 위드 그랜파,후보,제 15회 골든 라즈베리 시상식 (최악의 여우주연상)
512,워 위드 그랜파,후보,제 21회 MTV 영화 & TV 어워즈 (최고의 속뒤집히는 순간)
513,워 위드 그랜파,후보,제 37회 골든 라즈베리 시상식 (최악의 여우조연상)
514,워 위드 그랜파,후보,제 3회 미국 배우 조합상 (TV드라마부문연기상(여자))
